TOTEMPLOYEE,TOTVOLUNTEERS,TOTALREVPRIOR,TOTALREVCURRENT,SALARIESCURRENT
0,13,406920,1032447,0
0,13,386513,29658,0
1410,96,169242901,178016100,83727367
8,250,448380,436182,160549
107,5,960060,1141594,952161
35,11,440618,369786,255265
0,,17437,-2813756,0
0,,86591,87570,29030
1,20,65998,146779,37890
0,150,142899,132851,0
0,4,278520,603386,0
1,353,697356,614197,74043
5,5,275471,293779,154052
0,9,55695,86481,0
0,8,361204,359692,0
0,,122355,106203,0
2,190,278511,286245,93099
0,,562766,18872,0
1,9,230188,206254,17029
1,70,68910,76874,9920
3,0,87615,215904,83415
2,3,303442,307909,73326
0,6,143359,158167,0
5,0,1935067,767574,456569
4,120,884955,930762,216296
0,,35111,35111,0
0,,6452,157722,0
240,0,5883978,5396946,3915771
41,90,3754416,3181073,1665380
0,,0,0,0
0,15,25939,47984,0
0,37,1617693,3106533,0
8,50,810266,982120,370871
35,0,3602968,4459359,1356486
196,119,9527629,7006285,4305810
148,1221,14244849,17304467,11347417
0,0,803399,907329,0
22,908,2009941,1756063,1215050
0,,302280,390872,0
0,,7012,2840,0
48,200,1111580,2032209,765018
24,60,1179528,1070678,593810
0,,88089,165871,0
4,75,331654,404831,176185
0,10,284903,222444,0
5,,542362,541355,142933
11,,803738,702038,141868
0,5,12004,60048,0
0,0,790067,567617,417553
8,12,825963,816552,292066
6,75,327455,497085,168223
0,0,55638,67197,0
0,,2688603,2836214,142424
31,,926882,924577,486642
0,12,1080819,238938,70484
2,2000,359254,236552,48646
0,50,379484,339722,128382
0,50,224889,86332,0
1,300,440085,497022,23287
1,,143235,172726,106735
0,0,104000,104003,0
0,85,1040987,1118041,296417
0,4,0,0,0
0,93,58378,54163,0
36,,2548257,1804702,943839
0,24,23426,64449,0
0,12,17124,16058,0
189,567,6679747,5649062,4315738
0,,445709,415392,0
119,0,2766713,2707514,2067181
15,10,2048164,1649398,581737
0,36,438173,644788,0
13,50,671945,282782,85531
6,10,14055920,4136765,541442
85,14,5650029,3998605,770886
0,50,66404,235063,0
14,15,382975,469709,307563
6,,0,823965,510471
0,5,610045,945304,0
10,160,378770,431704,203164
30,11,0,1497171,630679
0,300,123753,98173,0
4377,162,129572796,147299245,107635152
0,12,95211,128499,0
4,0,155993,187845,78475
0,11,220074,238594,16379
13,35,473441,489334,290801
12,,574158,451311,375403
0,9,109066,209306,13416
25,0,1142502,1250270,1128250
1,,145019,126243,56064
15,,200821,220975,173419
0,,899095,485574,0
164,0,4619455,6806403,3516754
557,162,25807983,21700258,11488567
4,2500,221035,212006,57002
2,0,784142,1072560,103024
2,20,516331,470977,56068
49,112,1765137,1835190,1043615
0,0,151489,164554,0
0,11,4990,13055,0
11,0,4366629,16845541,2674809
10,100,300010,352155,221863
2,0,372602,97125,95833
921,150,37079358,37976672,29849917
0,30,144237,159842,0
8,379,4731457,2896062,445791
86,10,1067592,1072776,299157
15,3000,1055769,687457,249101
0,0,107901,75833,0
91,0,2833268,2825788,1692105
35,2050,2396892,1850050,1030992
52,11,1425182,1491090,1127039
1,8,174165,360968,15000
0,0,260019,257902,0
56,24,6311974,6447195,3729680
19,250,631442,648040,178813
0,25,160765,282960,0
21,7,3345416,3434731,1052549
0,7,69572,98826,0
175,30,8452241,8258737,5126630
0,82,339366,199826,7167
12,0,402574,389169,237773
12,75,347005,976664,806824
0,,113733,69907,20122
114,23,3109198,2997131,1691687
4,,447712,460104,121978
200,20,8164688,8049961,5807900
0,175,103191,133303,0
18,10,755386,698952,761040
66,7500,21676181,22307961,5097408
23,25,360155,146224,207679
0,4,296139,297253,88173
0,20,362847,489787,0
0,0,245624,441754,11029
0,49,1092522,1367404,111385
2079,386,240186424,251258290,135120850
1408,100,247058820,250973951,73723847
19,450,1534553,1342055,149694
13,10,591000,659056,477227
10,3200,1627320,1415498,698625
24,100,559734,458217,273106
44,,1104921,1210452,971793
54,0,1653455,1688249,860680
13,7,345539,597434,172654
0,20,130690,74857,0
75,,4226301,4531820,2223003
32,,2703263,2879961,1493321
7,2,302927,349148,130828
17,60,1093179,634145,107553
11,34,1460427,1521740,1253322
11,400,486211,1138711,506497
0,0,195586,217054,0
12,1250,1316620,1669240,781575
1,20,89243,93332,46529
0,,0,13118,0
0,300,900020,1185058,208389
17,,203103,154909,0
35,0,457121,489108,261788
0,30,201353,282311,37718
0,50,251261,247146,0
4,,202290,218039,30066
0,60,0,176954,0
0,10,39311,95927,0
5,,133294,218599,74774
8,14,248570,248329,89292
8,4,806337,734491,672475
20,1,245550,325895,191370
0,0,226849,272959,0
49,4200,4560028,3684658,1837792
0,2,317901,349558,0
5,,151486,231179,70248
10,,1185413,1039156,415360
15,5,214021,166447,126361
65,50,2165518,2303837,1206508
67,11,3309891,4705872,2474704
0,,217145,243190,0
0,25,174269,194933,32400
12,10000,1975660,1785111,793101
74,,3352526,3350374,2493181
5,,601552,636874,184014
5,1000,893061,956672,231875
0,10,116129,88972,0
10,,306245,307506,75365
0,14,391640,543330,0
0,50,0,286955,82754
0,0,300438,297548,0
8,1594,284337,361076,150298
0,6,204087,92663,0
2,3,0,436514,161947
3,,227308,226354,86147
12,,633636,1886480,469797
6,,287146,327726,225282
1,3,1785596,1991831,92216
31,30,1415155,1379618,1108880
4,4,1105624,1115669,309521
0,,576436,513403,351922
2,107,201859,273844,133692
,,,17833,0
0,10,335440,387552,0
30,150,1284668,1066260,549147
30,100,12059457,11572615,2637909
0,10,0,356012,0
0,25,150221,336735,0
0,851,5355972,7954745,4541116
0,30,8979970,9070924,0
87,,1512964,1413400,636575
0,,563872,62795,0
46,33,1941831,1863916,1160256
8,30,152408,430163,128783
0,1000,379760,475372,3500
0,60,883112,787460,0
0,6,1650000,1661382,334361
1,13,1761801,4033554,64222
0,6,59488,138455,0
0,88,223654,217669,0
10,1500,2684547,2555811,270843
47,20,3180170,3586715,2299591
0,29,2052870,2812268,0
0,50,201221,221872,0
11,0,1260178,1864994,930829
61,45,1013456,923006,669083
0,3,253586,264376,84271
,,,95517,0
,,,5134,0
0,,72688,38406,30029
2,,114836,84304,75468
0,6,243081,64702,0
5,,212438,219741,0
14,0,85801,733238,590116
6,50,436089,462093,267549
0,0,14665,26736,0
0,75,1068915,1144854,603665
0,0,0,0,0
0,12,7163,9806,0
0,400,109230,73383,0
0,,182485,33438,0
,,,11230,0
,,,13312,7700
0,19,326923,624641,133364
26,,885423,774834,587692
28,14,399264,365214,252249
0,0,47489,32303,0
0,0,0,41490,0
,,,97975,48568
,,,22838,0
,,,136201,47460
0,6,212557,236775,0
90,40,3685910,3813221,1858654
34,,1791820,2089539,598136
67,12154,14629475,13928629,2285754
19,551,5468869,5720344,1182101
29,9,12930058,13719288,4250772
29,,0,2121982,1031928
0,0,140001,3626969,0
138,7,2014223,1862613,1579750
15,10,932560,4048801,1325139
30,,203427,170967,118929
10,,564432,439158,160430
271,5,35661123,38812553,25145225
8,103,366692,379190,224743
20,20,306068,314828,286738
0,0,712038,696342,0
0,55,253574,377881,0
22,35,1597977,1737042,380907
0,10,189443,130928,0
109,,3002311,3833606,2909327
47,75,923908,990725,768953
2,65,58416,58639,49636
26,0,1849542,2275099,1324718
0,5,695888,1009266,89760
224,50,909549,1182465,1123848
0,0,223678,222640,0
1,0,221401,216887,16148
0,11,122641,158323,1500
21,70,1606721,2633291,1337779
4,2,370989,293272,302129
1,3,305364,274025,6750
0,25,227593,183867,0
79,27,3235560,3033407,2374524
282,880,7281509,7671609,3463120
363,222,7117323,8242908,5427012
3,,313531,352307,213883
0,30,828774,672005,0
27,900,510089,399080,73708
,,,178343,5078
,,,33222,0
,,,14935,0
0,15,10838,48296,0
0,600,1035391,22100,0
1,106,208488,264489,49363
0,40,348790,390425,17160
5,13,313145,1322670,52760
0,,175745,162439,24000
217,,0,4676599,0
14,2,535184,566667,362128
0,10,229537,159777,2046
3,75,1056334,970094,143988
7,,2627298,2156831,0
2,75,111122,156070,21042
40,550,1703754,2566730,1562256
281,2584,79864687,89277990,20108973
603,,7278778,12921585,0
7,64,323890,441801,140133
0,0,263331,348062,0
18,,905243,951153,427523
3,1000,1452653,1517841,170382
61,3000,3075235,1853759,1024928
1,12,754691,526423,61231
2074,85,32882283,36799712,32531741
29,722,1817982,2853317,1352746
18,0,15661658,14830701,13039549
0,7,91475,109278,0
5,400,405844,399496,205185
2,,514460,388241,45147
37,30,1350565,1427574,1030209
0,6,117505,204128,0
7,2,763296,1180910,319751
0,0,32807,43032,0
0,24,324849,312340,0
15,6,229703,224278,182839
0,300,153347,148019,0
0,0,85582,107203,0
6,8,337110,295874,204190
2405,670,455235476,425478780,137687228
0,0,13814,42754,0
23,0,977251,743936,399052
151,86,8983638,9762289,5690415
0,0,232770,512764,0
0,,296165,389887,0
0,4,227705,334772,0
53,25,824775,1049411,592733
8,25,570832,547495,450898
0,,209195,241346,0
0,0,1172593,58336,0
4,50,249547,206792,60729
0,27,1019297,636267,0
0,,0,65529,0
2,,97784,94871,16230
16,116,170912,280906,130779
3,212,210846,247461,104267
0,,101402,107865,0
0,5,130318,370711,0
20,,312294,349164,194789
0,,589936,562674,461432
133,9,16811504,16828056,10524484
1473,0,25812417,26753796,14477480
10,,1764853,1374986,812211
459,57,45482507,54630517,28845256
42,1,10610786,15195040,10155151
16,52,5288261,5256515,1567526
0,2,55444,58375,13802
10,20,101711,78256,15448
7,10,836449,554947,419979
0,115,185080,177420,82129
0,0,212746,237646,0
199,170,12292066,13585142,7170698
4,0,165016,232353,97511
1,15,332378,268088,2768
7,200,7056227,6142836,506102
3,120,432194,438462,137695
85,,4363621,4789066,2903363
0,,-428350,455171,0
0,30,71973,74421,0
158,140,10163080,10301920,8273660
47,,1579704,1562550,996278
14,2,1005762,2447572,1149771
0,,145233,200262,0
0,0,920858,645198,301633
17,100,1279500,1260461,1847708
33,32,5547246,6230588,2721735
0,,0,130041,0
48,5,629007,747386,645239
4,252,318250,336194,202209
0,0,94522,138858,0
42,125,453799,382813,156599
0,,206329,212604,0
0,,91851,134602,0
4,2,1406181,1087777,167019
4,40,562647,782092,324224
9,175,689237,690898,156966
0,,244008,313042,0
7,238,483653,447851,0
18,,271656,454897,177842
0,30,193875,216183,136648
3,,124398,134079,67036
0,,0,0,0
0,,228605,130357,0
0,,0,2000,0
0,48,67732,203475,0
13,34,221358,332956,323005
24,4,866467,862083,716539
1,434,180120,389983,44098
11,229,764974,736407,437157
25,10,11325187,12496701,1594056
11,475,2132151,2917625,864506
,,,77043,0
,,,53339,7235
,,,86674,0
,,,33926,0
,,,42,0
4,0,594266,668043,333388
1,,452736,518699,185520
22,0,617458,646173,453902
51,75,1451533,1459201,988680
16,9,4146168,5024453,1942413
14,6,2154786,2433660,1259276
0,,-55277,22000,0
0,40,442835,648879,0
1,20,49017,85912,11598
0,,140607,147756,0
5,,492594,521241,212517
3,40,0,372010,191450
0,4000,131275,204575,0
1,9,85143,1038712,3265
0,0,3122580,3056979,0
3,25,210479,153474,84456
0,40,1035418,1087557,0
1,30,0,100230,40434
34,34,261288,444491,217551
8,30,401292,357681,219306
0,12,24691,51647,0
45,50,385059,457769,331072
0,31,42926,71235,0
0,20,86625,89245,0
0,0,709285,425318,0
2,,284700,107805,99931
0,,101120,93698,840
1,9,173342,138927,41390
1,50,97313,58415,105954
59,200,13284742,14152161,5522562
0,,400635,335135,0
0,,174814,470779,25200
2,25,449139,501919,54579
13,215,724478,826050,401807
0,82,1780359,4063300,13443
1,5,0,62027,35172
59,50,4144914,3947769,2205998
14,20,822122,671192,409657
2,,2616103,2753160,315683
1,20,83376,217804,46154
33,,2217959,4074086,1051910
95,,3595298,3722486,1896408
0,200,1039632,735520,0
0,,213026,277692,0
67,0,6820710,6596805,4268403
1,48,112804,153614,52830
0,,0,8280,0
,,,61542,59630
,,,68454,0
,,,55571,0
,,,37064,0
,,,20869,0
,,,43953,0
,,,43134,0
,,,114453,0
606,4,15862249,15367761,13833293
0,30,101459,92188,0
0,20,277106,399090,0
2,35,369580,163969,36041
1393,5,70768066,73615979,29072713
37,,1027069,959265,705114
48,500,1791886,1726988,787868
2,75,786215,727306,98552
0,11,526377,379673,0
10,0,1159390,1586004,503176
82,3,17660875,18653864,11876825
0,0,2569905,1462290,512743
2,14,-105659,382151,86762
15,5,1082313,1057819,891514
830,225,58368552,53616532,44514515
264,100,17632222,19530819,6669896
,,,34500,0
,,,89690,43915
,,,35133,0
,,,49466,0
,,,118710,0
3,,1667646,3022930,111542
208,0,47521459,50287609,66221826
0,20,43981,61277,0
2,25,811271,762285,80620
0,54,78436,30370,0
114,100,2583710,3767739,1731825
0,,74745,86567,20465
0,15,55904,77255,0
2,10,341242,374173,65576
0,50,363185,444884,0
10,200,961891,1326186,421998
0,18,24943,20912,0
0,5,24217,3426,0
5,20,711383,923671,246118
4,10,622950,849008,170157
21,20,467027,490402,265505
25,60,5730560,1760214,603968
35,,0,4061847,3229535
0,25,165704,354964,68709
0,,15585,15735,0
2,450,137789,203682,58168
0,,28792,39008,0
0,76,125495,66074,0
9,25,176563,263201,85189
21,23,613700,577782,307476
33,10,6926858,7468449,2334634
0,0,49754,47404,1900
3,30,42300,44189,19912
20,,322002,342199,215608
0,6,1422590,1170688,0
20,125,276484,268212,94173
0,,0,938448,458947
0,218,275508,183495,0
1,15,137466,179612,14377
9,40,493642,529789,353045
40,88,1962353,2499339,1660048
22,,208362,255620,193496
3,27,450585,961672,222522
4,402,281670,256353,130045
300,46,20076945,20254085,11908643
31,,965752,871691,624077
2,9,324419,380347,159906
0,7,9651,125464,28000
4,25,147116,106042,7918
0,99,73258,236254,0
10,7001,1651110,1359225,693039
16,3,294949,379158,75743
17,25,1296025,1535352,857108
0,26,1904986,2283341,393716
4,20,182768,240858,101142
0,5,98548,371324,0
0,,0,55235,0
0,10,153314,168361,0
72,8,2074806,2581761,2317443
0,0,62520,76524,7856
0,5,0,260836,0
20,50,373673,442948,332666
4,4860,3976330,3957608,171581
28,0,6788187,7401026,3673217
58,,2595583,2444521,799946
0,0,9336877,7058448,2248030
14,1104,1165981,1249146,484934
22,4,752345,847238,473513
0,0,193982,321778,158054
8,,1525602,3163518,224754
10,30,603657,351704,219038
0,25,278708,59056,0
6,,800050,935560,511203
9,500,1070913,2008468,378362
13,40,993509,885307,520538
543,,21281760,23419308,16097347
0,0,1047805,3307105,0
6,,348295,0,0
2,200,584776,521788,130397
0,30,1026367,1569560,16875
0,27,152185,128246,22219
8,30,370060,398479,265282
0,12,0,372513,45092
2,15,87191,164292,88941
13,,454529,563402,277251
67,100,1545223,1687217,707078
48,45,1192347,1311413,602074
0,25,79445,1391801,0
0,0,1819347,3460255,0
0,60,495611,2176995,17293
17,5,281291,204866,133735
0,35,0,562112,0
26,0,357668,246615,131749
2,15,399055,273543,68836
26,3,1515742,1836276,1120072
0,,144340,143481,0
0,60,285982,321148,0
0,0,214677,35118,0
0,,26026622,25821760,19224639
19,11,196746,158955,116709
4,0,440840,448803,112860
0,0,154279,211237,0
0,0,3590,61453,0
0,139,1940096,3603603,194210
0,,98069,142055,0
2,15,1364025,2092562,254442
19,2,376235,414484,242533
3,100,1251867,1382229,207917
0,100,236649,265260,0
0,,110744,126664,0
0,,232651,218673,36000
5,275,767481,814644,207204
0,150,128537,119939,0
0,,0,295561,0
6,10,195073,226238,116185
,,,121860,80738
,,,85741,87255
,,,941,0
,,,61339,0
,,,65722,0
81,48,4718792,4876798,3554523
9,10,294468,201067,106320
0,,48812,29589,0
0,,0,651,0
34,343,2915328,2678529,1108181
4,66,709588,642574,220993
59,,489571,462470,40113
0,141,575567,640631,340366
14,60,348942,634657,154733
16,0,324513,123622,26912
9,200,1586284,1957396,412262
6,0,776008,734675,439509
0,150,212314,316379,0
69,12,1087695,1117729,682502
0,,91757,90734,0
30,32,1106616,1255076,659768
0,,0,19897,0
122,100,5372059,1494830,1013842
0,5,1486405,1917106,0
31,100,253446,452879,143868
2,0,211772,190074,85837
5,42,182438,165380,132498
28,10,874364,1296057,947407
0,,231380,196101,0
9,0,485420,443296,114250
,,,55224,0
,,,83297,18109
,,,0,0
,,,120935,118854
,,,87415,0
,,,70023,0
,,,62324,0
,,,166575,93139
,,,71875,0
,,,23696,0
,,,44520,42210
,,,94425,0
,,,136777,65118
,,,160941,0
,,,196478,0
0,,5587,3085,0
,,,76110,0
,,,117654,0
,,,54142,0
,,,67861,0
,,,14485,0
0,,119597,51904,0
61,12,1017293,937095,586569
0,,62738,61157,0
105,150,1077302,1109453,935521
75,250,778972,7001596,2397404
0,15,485430,466930,0
5,5,1058477,1085036,437585
4,,169378,166510,99682
,,,24227,6957
,,,67718,32482
,,,86151,0
,,,92025,0
,,,54847,0
,,,76306,50805
,,,113890,51756
,,,175076,116855
,,,43722,0
,,,78420,28869
,,,25437,0
,,,14996,0
,,,4484,0
,,,71008,60661
,,,101409,74311
,,,83176,0
,,,45688,0
,,,170057,0
,,,67116,0
,,,68786,6600
,,,16169,0
,,,44611,43777
,,,24965,0
,,,20,34464
,,,72905,0
,,,100166,12000
,,,19739,0
,,,121935,0
1251,4364,65295622,66489682,37400870
0,0,247306,220296,0
0,35,48562,58625,0
11,0,839865,860619,327188
0,5,391283,56338,0
6,2,871587,1202355,706348
21,20,4970335,166035137,817316
2,6,887520,65061,224578
45,2,1708614,2128983,857855
2,,111046,99314,67614
1,0,242153,249996,39818
4,5,21299894,6322571,368158
2,250,441493,481086,119719
0,100,138985,167615,0
28,15,214646,466342,322196
4,,663586,677459,167347
0,14,846800,936900,0
1,2,190400,211698,12649
0,47,102813,102763,0
68,71,2506375,3017597,1396540
0,100,315687,328817,0
3,,862800,902650,563835
4,40,531444,601595,139873
0,12,66605,79466,41339
0,10,100981,419556,0
1,3,114722,2515327,14143
0,0,123960,133511,7405
106,400,10548225,10658444,2474229
12,,565608,788782,351272
7,23,635035,707074,362924
77,0,317069,454322,20906
0,,296126,246741,22307
0,0,294843,276823,82942
280,300,3143688,4358238,1745281
0,75,71867,78722,30026
5,0,120190,112212,62418
49,86,1993991,2514984,108477
6,189,775811,1437109,143045
13,25,173858,188152,77117
2,63,208930,365008,289604
17,255,1148860,1497671,559873
5,100,110849,207210,79434
0,,7296652,27759226,0
61,0,1323983,1264007,798297
0,30,514211,456130,0
679,,15307761,14669981,11609793
0,0,0,4648,0
3,70,155668,264411,77909
0,20,0,321431,37500
0,30,83863,41477,0
0,0,161896,140967,63115
23,,1257895,1529554,1053966
1,10,47232,56321,8035
89,263,4704119,4855407,3055243
8,30,854974,941443,565583
0,,32248,60292,0
0,0,-19251,29205,0
122,0,1115244,2026508,1975334
0,0,840919,1435861,496150
0,25,6388,9484,0
36,0,2302128,2371146,1729392
0,400,426414,0,0
10,20,1093409,1097466,342933
166,0,3437622,2992200,2612442
15,449,409952,526665,263669
53,7,2586756,2751083,2008754
1,,0,323685,24721
0,17,492616,417887,36000
0,,848146,933014,106850
62,53,6046690,6141135,2858091
31,20,3736869,4029950,1168705
11,0,551687,587413,321219
1,15,155539,208089,18693
6,,433506,412728,184512
26,,343348,382074,236221
83,6,5890429,6994472,5156949
,,,73592,0
,,,95575,0
,,,0,0
,,,126005,48794
,,,36752,0
,,,8116,0
,,,177980,106774
,,,70913,27873
,,,168659,114588
,,,40726,0
,,,16627,0
,,,11842,0
,,,35747,0
,,,34239,0
,,,73226,87251
,,,71240,0
,,,166856,17856
,,,6447,0
,,,37446,0
,,,169096,49119
,,,74864,0
,,,138971,0
,,,58888,0
,,,20869,9000
,,,50000,0
1424,18,60409402,58611525,46082132
0,,97553,113300,0
11,94,190181,718415,403856
0,1,2319415,1890972,16800
0,29,595741,745234,0
0,,618370,629893,173240
0,,416368,357001,108881
7,7,582519,1025858,209991
0,0,460070,470570,0
0,12,117218,91927,0
0,16,15955,11414,0
183,4015,12295378,14088008,9823397
0,,105329,72500,0
0,,701937,700231,110434
2,,384414,484620,90133
0,,6850,10917,0
3,15,186802,762820,198753
6,,273764,269361,213277
,,,51504,0
,,,26273,0
,,,18844,0
,,,0,0
,,,58027,9500
,,,0,0
,,,78480,0
,,,88442,0
28,325,439564,359211,302474
524,8,35024442,35084209,24893677
